,Occupation,Marital_Status,Purchase_Sum,annual_income,number_of_children,proximity_town,sum,Age_18-25,Age_26-35,Age_36-45,Age_46-50,Age_51-55,Age_55+,Gender_M,City_Category_B,City_Category_C,Stay_In_Current_City_Years_1,Stay_In_Current_City_Years_2,Stay_In_Current_City_Years_3,Stay_In_Current_City_Years_4+
4328,4,0,67333,27251.4537,1,28.74387527,67333,1,0,0,0,0,0,1,0,0,1,0,0,0
4329,4,0,152596,156030.5817,1,,152596,0,1,0,0,0,0,1,0,1,0,0,1,0
4330,1,1,296469,308402.3642,0,31.6484281,296469,0,0,0,0,0,1,1,1,0,0,0,1,0
4331,16,0,22912,38309.15291,2,1.321938726,22912,0,1,0,0,0,0,0,1,0,0,0,0,1
4332,1,0,19617,43927.85079,1,7.63585639,19617,0,0,1,0,0,0,0,1,0,0,0,0,0
4333,17,0,53239,34059.30338,1,5.7525555,53239,0,1,0,0,0,0,1,0,1,0,1,0,0
4334,2,0,8329,17967.43658,2,18.3494557,8329,0,0,0,0,0,0,1,0,0,1,0,0,0
4335,0,1,394265,377494.1566,2,19.6212127,394265,0,0,1,0,0,0,1,0,0,1,0,0,0
4336,4,1,55120,113366.4644,0,2.983151749,55120,0,0,0,0,1,0,0,0,1,1,0,0,0
4337,12,0,96071,74625.0334,1,24.53635395,96071,1,0,0,0,0,0,1,1,0,0,0,0,0
4338,1,1,49674,31719.55134,0,6.213596,49674,0,0,1,0,0,0,1,0,1,1,0,0,0
4339,14,0,115460,149904.2772,1,11.839347,115460,1,0,0,0,0,0,1,0,1,0,1,0,0
4340,9,1,45248,64268.58234,4,19.24861,45248,0,0,1,0,0,0,0,0,1,0,0,1,0
4341,14,0,45563,1946.237542,0,64.68327433,45563,1,0,0,0,0,0,1,1,0,1,0,0,0
4342,18,1,89872,115182.6454,0,32.5195139,89872,0,0,0,0,1,0,0,0,1,0,0,0,0
4343,1,0,8862,39834.3908,2,19.9848222,8862,0,1,0,0,0,0,1,0,1,1,0,0,0
4344,18,0,284333,225566.8723,1,47.43943466,284333,0,0,1,0,0,0,1,1,0,1,0,0,0
4345,11,1,18272,45148.05118,2,6.24771759,18272,0,0,0,0,1,0,1,0,1,0,0,1,0
4346,19,0,52501,50445.04053,0,18.57132586,52501,1,0,0,0,0,0,1,0,1,1,0,0,0
4347,0,0,4462,0.0,0,0.48345396,4462,0,0,1,0,0,0,0,1,0,0,0,0,1
4348,4,1,149870,164070.8078,2,21.211438,149870,1,0,0,0,0,0,1,1,0,0,0,0,0
4349,7,0,57406,64734.47997,0,3.99528169,57406,0,1,0,0,0,0,1,0,1,0,1,0,0
4350,12,1,83134,45157.26565,0,47.936386,83134,0,0,0,1,0,0,1,0,1,1,0,0,0
4351,0,1,11808,0.0,0,14.72988316,11808,0,0,1,0,0,0,1,0,1,0,0,0,0
4352,20,0,29528,32356.56895,1,21.45277254,29528,1,0,0,0,0,0,0,1,0,1,0,0,0
4353,0,0,131115,165808.2253,3,24.65441964,131115,0,1,0,0,0,0,1,1,0,0,1,0,0
4354,10,0,52275,38217.83052,0,21.7113694,52275,0,0,0,0,0,0,1,0,1,0,0,0,0
4355,1,0,54838,47476.22964,0,16.6935254,54838,0,1,0,0,0,0,0,0,1,1,0,0,0
4356,14,0,31091,26774.05486,0,44.3349436,31091,0,1,0,0,0,0,1,0,1,1,0,0,0
4357,16,0,54790,60891.60721,1,47.831475,54790,0,0,1,0,0,0,1,0,1,0,0,0,1
4358,9,1,132490,140901.7952,2,1.3574252,132490,0,0,0,1,0,0,0,0,1,1,0,0,0
4359,16,1,23974,40873.17664,0,7.122756312,23974,0,0,0,1,0,0,0,0,1,0,0,1,0
4360,5,0,100816,64493.85679,1,9.235494,100816,0,1,0,0,0,0,1,1,0,0,1,0,0
4361,1,1,10628,0.0,2,6.991219873,10628,0,0,0,1,0,0,1,0,1,1,0,0,0
4362,6,1,59811,83545.31314,1,66.9532734,59811,0,0,0,1,0,0,0,0,1,0,0,1,0
4363,12,0,39409,0.0,0,47.852768,39409,0,1,0,0,0,0,1,0,0,0,0,0,1
4364,1,0,41223,58692.97919,3,21.88238449,41223,0,0,1,0,0,0,0,0,1,1,0,0,0
4365,1,0,45228,52856.80064,0,1.83766574,45228,0,0,0,0,0,1,1,0,1,0,1,0,0
4366,1,0,38207,68287.37321,1,66.1697788,38207,0,1,0,0,0,0,0,1,0,0,0,1,0
4367,2,0,11928,9101.786177,0,16.4514375,11928,0,1,0,0,0,0,0,0,1,0,0,0,0
4368,12,0,23436,37324.63806,2,1.173127952,23436,0,1,0,0,0,0,1,1,0,0,0,1,0
4369,6,0,106231,79242.57066,1,44.6262165,106231,0,0,1,0,0,0,0,0,1,0,0,1,0
4370,4,0,47934,47261.87177,3,,47934,1,0,0,0,0,0,0,1,0,1,0,0,0
4371,0,1,108080,105119.7354,2,2.617134983,108080,0,0,1,0,0,0,1,0,1,0,0,1,0
4372,7,0,22695,14379.85011,3,33.96736123,22695,0,1,0,0,0,0,1,0,1,0,1,0,0
4373,13,1,156669,151044.7955,1,1.3416718,156669,0,0,0,0,1,0,0,0,1,0,0,0,1
4374,12,0,32962,5983.346666,1,0.35146354,32962,0,1,0,0,0,0,1,1,0,1,0,0,0
4375,7,0,13937,3154.242841,2,11.7199113,13937,0,1,0,0,0,0,1,0,0,1,0,0,0
4376,14,0,40803,33134.53779,2,12.2959,40803,0,1,0,0,0,0,1,0,1,0,0,0,0
4377,1,0,22555,9086.486885,0,32.17119519,22555,0,1,0,0,0,0,1,0,1,0,1,0,0
4378,14,0,13770,0.0,0,15.64472741,13770,1,0,0,0,0,0,0,0,1,0,1,0,0
4379,2,0,28283,16650.04512,1,6.35359681,28283,0,1,0,0,0,0,1,0,0,0,1,0,0
4380,4,0,39514,58911.91407,2,0.5863277,39514,0,1,0,0,0,0,1,0,1,1,0,0,0
4381,0,0,31344,32376.71133,0,36.1892914,31344,0,1,0,0,0,0,1,0,1,0,0,0,0
4382,9,0,15357,38963.18642,0,5.175932994,15357,0,1,0,0,0,0,0,0,1,0,0,0,1
4383,14,1,72842,102775.0256,0,3.552419554,72842,0,0,1,0,0,0,0,0,1,1,0,0,0
4384,12,1,21925,65574.74213,1,16.1317976,21925,0,0,0,0,0,1,1,0,1,0,1,0,0
4385,16,0,244064,209191.2539,2,45.7923866,244064,0,1,0,0,0,0,1,0,0,0,0,1,0
4386,17,1,83567,158990.8168,0,,83567,0,0,1,0,0,0,1,0,1,1,0,0,0
4387,6,1,130677,134815.599,0,1.58549773,130677,0,0,0,1,0,0,0,0,1,0,0,1,0
4388,3,1,66922,88968.85274,3,23.7129711,66922,0,0,1,0,0,0,0,0,1,1,0,0,0
4389,11,1,19725,11121.25262,0,15.6532752,19725,0,0,0,0,0,1,1,0,1,1,0,0,0
4390,4,0,42043,62826.05344,3,6.13755323,42043,0,1,0,0,0,0,0,0,1,0,0,1,0
4391,0,0,9401,27899.93806,1,14.81563347,9401,0,0,1,0,0,0,1,0,1,0,1,0,0
4392,4,0,38142,0.0,0,16.336992,38142,0,1,0,0,0,0,1,1,0,0,1,0,0
4393,4,1,46690,49954.24758,2,9.369364445,46690,0,0,0,0,1,0,1,1,0,0,0,0,1
4394,3,0,193850,180526.215,1,0.956813678,193850,0,1,0,0,0,0,1,0,0,0,1,0,0
4395,9,0,8032,44147.9111,2,16.6765132,8032,0,0,0,1,0,0,0,0,1,0,0,1,0
4396,16,1,8137,0.0,0,3.18751782,8137,0,0,0,1,0,0,1,0,0,0,0,1,0
4397,11,1,49687,63282.73528,2,11.5158945,49687,0,0,0,1,0,0,1,1,0,0,1,0,0
4398,10,0,5677,15450.95718,2,8.251363842,5677,0,0,0,0,0,0,0,0,1,1,0,0,0
4399,14,0,96949,81109.55486,1,24.5943376,96949,0,0,1,0,0,0,1,1,0,1,0,0,0
4400,17,1,59979,79122.59931,1,49.58495,59979,0,0,1,0,0,0,0,0,1,0,0,0,0
4401,2,1,103346,88990.1019,1,0.3941633,103346,1,0,0,0,0,0,1,1,0,1,0,0,0
4402,0,0,143487,155001.3347,1,58.96247181,143487,0,0,0,0,0,1,0,1,0,0,0,0,1
4403,4,0,79181,116033.3911,1,21.49849114,79181,1,0,0,0,0,0,1,0,1,0,0,1,0
4404,1,0,34565,2583.761104,1,8.45811255,34565,0,1,0,0,0,0,0,0,1,1,0,0,0
4405,17,1,20670,47620.72624,0,23.5666499,20670,0,0,1,0,0,0,1,0,1,0,0,0,1
4406,12,0,13960,52647.74934,0,6.821842659,13960,0,1,0,0,0,0,1,0,0,1,0,0,0
4407,17,0,42591,27372.03104,0,19.35154382,42591,0,1,0,0,0,0,1,0,1,0,0,0,0
4408,7,0,19614,20266.96748,0,0.3887426,19614,0,0,1,0,0,0,1,0,1,1,0,0,0
4409,3,0,37582,22901.84286,0,8.18245291,37582,0,1,0,0,0,0,0,1,0,0,0,1,0
4410,6,1,8757,3896.613026,0,26.3488173,8757,0,0,1,0,0,0,1,0,1,0,0,1,0
4411,16,0,216828,164647.291,0,0.29743798,216828,0,0,1,0,0,0,1,1,0,0,0,1,0
4412,1,1,171185,135376.349,0,15.63844961,171185,0,1,0,0,0,0,1,1,0,1,0,0,0
4413,12,1,72558,33428.70147,1,8.67325932,72558,0,1,0,0,0,0,1,1,0,1,0,0,0
4414,7,0,80445,52172.12837,0,13.1456224,80445,0,1,0,0,0,0,1,0,1,1,0,0,0
4415,14,1,96100,84923.7599,1,21.445586,96100,0,0,1,0,0,0,1,0,1,0,0,0,1
4416,12,1,51810,70002.38321,2,3.185789,51810,0,0,1,0,0,0,1,0,1,0,0,0,1
4417,15,1,164171,181172.4032,1,4.11486652,164171,0,0,0,0,1,0,1,1,0,1,0,0,0
4418,1,1,11433,44739.93361,4,16.21142316,11433,0,0,0,1,0,0,0,0,1,0,0,1,0
4419,17,1,113171,147059.3448,2,2.529497254,113171,0,0,0,0,1,0,1,1,0,1,0,0,0
4420,7,1,75522,73656.31159,1,1.57226673,75522,0,0,0,0,1,0,0,1,0,0,0,0,0
4421,15,0,80997,69794.73165,2,43.257629,80997,0,0,1,0,0,0,1,0,1,0,1,0,0
4422,12,0,30464,5711.545216,2,2.77984883,30464,0,0,1,0,0,0,0,1,0,0,1,0,0
4423,0,0,33086,87051.94289,0,9.755677113,33086,0,1,0,0,0,0,0,0,0,0,0,0,1
4424,20,1,7955,0.0,1,3.4474378,7955,0,0,0,0,1,0,0,0,0,0,0,0,0
4425,1,1,5381,0.0,1,24.68688735,5381,0,1,0,0,0,0,0,0,1,0,0,1,0
4426,1,0,30567,28925.65501,1,63.8287114,30567,0,1,0,0,0,0,0,1,0,0,0,0,1
4427,12,1,32559,54268.77467,0,2.635684128,32559,0,1,0,0,0,0,1,1,0,0,1,0,0
4428,20,0,26806,52452.90744,2,3.74313353,26806,1,0,0,0,0,0,1,0,1,0,0,0,1
4429,0,1,62615,70006.32136,3,28.63675244,62615,0,0,0,1,0,0,1,0,1,0,0,0,0
4430,12,0,100314,111991.8553,0,8.863811892,100314,1,0,0,0,0,0,0,0,1,1,0,0,0
4431,1,1,10077,30634.99457,5,2.81851391,10077,0,0,1,0,0,0,1,1,0,0,0,0,0
4432,15,1,140306,119698.3542,1,7.31694674,140306,0,1,0,0,0,0,0,1,0,0,0,1,0
4433,17,0,45722,120306.8106,0,44.83322887,45722,1,0,0,0,0,0,1,0,1,1,0,0,0
4434,18,0,21595,182.7153118,2,2.31842889,21595,0,0,0,1,0,0,1,0,1,0,0,1,0
4435,0,0,9971,0.0,0,,9971,0,0,1,0,0,0,0,0,1,1,0,0,0
4436,10,0,11256,0.0,1,3.6355377,11256,0,0,0,0,0,0,1,0,1,1,0,0,0
4437,0,0,81722,65851.11998,4,29.4488128,81722,0,0,0,1,0,0,1,1,0,0,0,0,1
4438,3,0,194551,187872.8381,1,9.57853685,194551,0,1,0,0,0,0,0,0,0,0,0,0,1
4439,1,1,16361,45953.68431,0,0.624973689,16361,0,0,0,1,0,0,1,0,1,1,0,0,0
4440,17,1,35949,42776.79861,0,0.16369269,35949,0,0,0,0,1,0,1,0,1,0,0,0,0
4441,17,1,37751,48122.7953,0,41.47829958,37751,0,0,0,0,1,0,1,0,1,0,0,1,0
4442,15,0,110878,123979.8604,1,45.4482843,110878,0,1,0,0,0,0,1,1,0,0,0,1,0
4443,0,0,85495,97491.12039,1,4.481929497,85495,0,1,0,0,0,0,0,0,0,0,1,0,0
4444,17,0,14197,0.0,3,24.8635449,14197,0,0,1,0,0,0,1,0,1,0,0,1,0
4445,0,1,111560,85446.51577,0,37.1723237,111560,0,0,1,0,0,0,1,0,1,1,0,0,0
4446,7,1,82651,146700.9273,1,9.435137174,82651,0,1,0,0,0,0,1,0,1,0,0,0,0
4447,11,0,173157,155719.5958,1,18.136134,173157,0,0,0,0,1,0,0,1,0,1,0,0,0
4448,12,1,50111,28846.72054,2,35.7126894,50111,0,0,0,1,0,0,1,1,0,0,0,1,0
4449,0,0,1395,34422.03564,0,1.1363634,1395,0,0,0,0,1,0,0,0,1,1,0,0,0
4450,17,1,19670,950.9516974,0,25.86935999,19670,0,0,0,0,1,0,1,0,1,0,1,0,0
4451,0,1,40321,32956.97004,0,1.971322447,40321,0,0,0,0,1,0,1,0,1,0,0,0,1
4452,1,0,81530,78098.90356,1,8.18881777,81530,0,0,1,0,0,0,0,1,0,1,0,0,0
4453,17,1,66948,55921.09834,1,0.92239678,66948,0,0,1,0,0,0,1,0,1,1,0,0,0
4454,2,1,69694,83014.28096,0,11.715219,69694,0,0,0,1,0,0,1,0,0,1,0,0,0
4455,4,0,3651,54743.63148,1,9.83385391,3651,1,0,0,0,0,0,1,0,0,0,0,0,1
4456,16,1,68506,93312.69851,3,18.871739,68506,0,1,0,0,0,0,1,0,0,1,0,0,0
4457,17,1,209109,281565.3626,0,34.46312589,209109,0,0,1,0,0,0,0,1,0,0,0,1,0
4458,14,1,36681,4782.929483,1,0.549838514,36681,0,1,0,0,0,0,0,0,0,1,0,0,0
4459,12,0,39034,20721.3537,3,63.7829581,39034,0,0,1,0,0,0,1,1,0,0,0,0,1
4460,0,1,51068,60946.50028,6,31.53689765,51068,0,0,0,1,0,0,1,0,1,0,0,1,0
4461,15,1,53836,68711.66522,0,25.144883,53836,0,0,1,0,0,0,1,1,0,1,0,0,0
4462,2,1,287706,319911.3545,1,29.2717312,287706,0,1,0,0,0,0,1,0,0,1,0,0,0
4463,7,0,105177,49414.7793,1,1.9929228,105177,1,0,0,0,0,0,1,1,0,1,0,0,0
4464,1,0,24887,52620.88493,2,4.642791671,24887,0,0,0,0,0,1,1,0,0,0,0,0,1
4465,7,1,76367,89394.38048,1,43.25372889,76367,0,1,0,0,0,0,1,0,1,1,0,0,0
4466,6,0,96686,45386.0945,2,39.7877596,96686,0,1,0,0,0,0,1,1,0,1,0,0,0
4467,0,1,185020,211001.7422,2,0.27379684,185020,0,0,1,0,0,0,1,0,0,1,0,0,0
4468,10,0,45498,54035.18631,0,2.5515115,45498,0,0,0,0,0,0,1,0,1,1,0,0,0
4469,14,1,27568,24520.57948,0,14.52311681,27568,0,0,0,0,1,0,1,1,0,1,0,0,0
4470,20,1,25305,2591.423756,1,22.9732327,25305,0,0,0,0,1,0,0,1,0,0,1,0,0
4471,19,0,27713,26479.52125,2,4.5539971,27713,1,0,0,0,0,0,1,0,0,0,1,0,0
4472,12,0,10076,0.0,0,2.192766895,10076,0,1,0,0,0,0,0,0,1,1,0,0,0
4473,0,0,121700,174183.0275,0,6.993568919,121700,0,0,1,0,0,0,1,0,1,0,1,0,0
4474,2,1,49612,0.0,2,6.3655796,49612,0,0,0,0,0,1,0,0,1,1,0,0,0
4475,0,0,95914,68497.63485,1,6.13245891,95914,0,0,1,0,0,0,1,0,1,0,0,1,0
4476,11,1,55848,37950.14376,0,17.752759,55848,0,1,0,0,0,0,1,0,1,0,0,0,1
4477,4,0,87733,76241.99661,0,11.7429216,87733,0,1,0,0,0,0,1,1,0,0,1,0,0
4478,14,0,49376,0.0,3,4.51116872,49376,0,0,1,0,0,0,1,0,0,0,0,1,0
4479,2,1,383621,362846.8041,0,3.8534566,383621,0,0,1,0,0,0,1,1,0,1,0,0,0
4480,1,0,61645,65726.73451,1,3.7619966,61645,0,1,0,0,0,0,1,1,0,0,0,0,0
4481,12,0,27759,2515.05685,1,9.51244445,27759,0,1,0,0,0,0,1,0,1,1,0,0,0
4482,16,1,28203,58216.27642,2,28.1741355,28203,0,0,0,1,0,0,0,0,0,1,0,0,0
4483,0,1,35388,32143.24434,0,6.55283154,35388,0,0,1,0,0,0,1,0,0,1,0,0,0
4484,0,0,58678,44845.0239,0,26.2769999,58678,0,0,1,0,0,0,1,0,1,0,0,1,0
4485,12,0,50046,38972.7738,0,35.57966485,50046,1,0,0,0,0,0,1,0,1,0,0,0,0
4486,8,0,43071,67439.2773,0,14.56244872,43071,0,0,0,0,0,1,0,0,0,0,0,0,0
4487,0,1,44065,96890.7234,0,0.879492823,44065,0,1,0,0,0,0,1,0,1,0,1,0,0
4488,4,1,20692,11256.06449,1,6.943984949,20692,0,1,0,0,0,0,0,1,0,0,1,0,0
4489,14,1,6144,28485.89722,1,8.356279,6144,0,0,0,0,0,1,0,0,1,0,0,1,0
4490,17,0,1864,0.0,1,0.31534695,1864,0,0,0,1,0,0,1,0,1,0,1,0,0
4491,17,0,27200,84538.46827,2,9.662658545,27200,0,0,0,1,0,0,1,1,0,0,0,0,1
4492,20,1,106162,113882.0896,2,2.877975612,106162,0,0,0,0,1,0,1,1,0,0,0,0,0
4493,7,0,47998,0.0,2,24.18768473,47998,0,0,1,0,0,0,1,0,0,1,0,0,0
4494,10,0,35094,25160.77864,1,39.5259989,35094,0,0,0,0,0,0,1,0,0,1,0,0,0
4495,4,1,47045,15766.95528,1,26.74912893,47045,1,0,0,0,0,0,0,0,1,1,0,0,0
4496,13,1,33297,9352.193275,0,23.532711,33297,0,0,0,0,0,1,0,1,0,0,1,0,0
4497,4,0,222459,235552.1663,1,7.56772783,222459,0,1,0,0,0,0,1,1,0,0,0,0,1
4498,2,0,57261,56825.04991,2,14.9724428,57261,0,1,0,0,0,0,0,1,0,1,0,0,0
4499,17,1,74843,66007.06374,2,24.28598796,74843,0,1,0,0,0,0,1,1,0,1,0,0,0
4500,12,0,15696,34360.39267,1,31.61278458,15696,0,0,1,0,0,0,1,0,1,1,0,0,0
4501,1,1,22584,40858.63076,0,39.16157544,22584,0,0,0,0,0,1,0,0,1,1,0,0,0
4502,16,0,160168,162250.624,0,0.353241,160168,0,0,0,1,0,0,1,1,0,0,1,0,0
4503,20,1,60039,53965.64687,0,4.49166,60039,0,1,0,0,0,0,1,1,0,1,0,0,0
4504,16,1,7035,80993.19569,0,15.9185455,7035,0,0,0,1,0,0,0,0,1,1,0,0,0
4505,15,1,9855,37689.829,0,9.772241944,9855,0,0,0,1,0,0,1,1,0,0,1,0,0
4506,4,0,189815,226334.4122,1,43.69145763,189815,1,0,0,0,0,0,1,1,0,1,0,0,0
4507,15,1,18370,0.0,2,59.24232831,18370,0,0,0,0,1,0,1,0,0,1,0,0,0
4508,4,0,40532,5470.688864,1,8.722812471,40532,1,0,0,0,0,0,1,0,1,0,0,0,1
4509,0,1,40531,48707.28281,0,1.5282692,40531,0,0,0,1,0,0,1,0,1,0,0,0,0
4510,6,1,222547,233961.2265,2,1.23642718,222547,0,0,1,0,0,0,1,1,0,0,1,0,0
4511,1,1,10697,29146.68792,1,1.2625328,10697,0,0,1,0,0,0,0,0,1,0,1,0,0
4512,12,0,54298,21390.50541,0,15.4948622,54298,0,0,1,0,0,0,1,1,0,0,0,0,1
4513,12,1,114001,152950.3502,2,4.93322323,114001,0,0,0,0,0,1,0,0,1,1,0,0,0
4514,7,0,18204,54077.78351,2,28.36185171,18204,0,1,0,0,0,0,1,0,0,0,0,0,1
4515,13,1,63901,88270.8621,0,41.9156613,63901,0,0,0,0,0,1,0,0,1,0,1,0,0
4516,6,1,82700,10105.98964,0,55.7853651,82700,0,0,0,0,1,0,1,1,0,0,1,0,0
4517,20,1,29102,5993.406048,0,6.125214276,29102,0,0,1,0,0,0,1,0,0,0,0,1,0
4518,1,0,41365,47296.15782,2,0.881221573,41365,0,0,0,1,0,0,0,0,1,1,0,0,0
4519,20,0,26190,27381.04476,2,0.74175771,26190,0,1,0,0,0,0,1,1,0,1,0,0,0
4520,17,1,254521,255914.8577,3,21.27678247,254521,0,1,0,0,0,0,1,1,0,1,0,0,0
4521,4,1,116370,84373.94061,0,72.124826,116370,0,1,0,0,0,0,1,0,1,1,0,0,0
4522,1,0,41211,41931.90663,1,4.56342656,41211,1,0,0,0,0,0,1,0,1,1,0,0,0
4523,4,0,27202,0.0,2,67.85929556,27202,0,1,0,0,0,0,0,1,0,0,0,0,0
4524,17,0,15962,18954.53554,0,7.88746165,15962,1,0,0,0,0,0,1,0,0,0,0,1,0
4525,13,1,9542,0.0,1,37.5471883,9542,0,0,0,0,0,1,0,0,1,1,0,0,0
4526,15,1,60639,52596.10024,0,22.14432439,60639,0,1,0,0,0,0,0,0,1,1,0,0,0
4527,17,1,130898,66109.07965,1,16.66251986,130898,0,1,0,0,0,0,0,1,0,1,0,0,0
4528,7,1,12696,22910.98158,1,25.15466745,12696,0,0,1,0,0,0,1,1,0,1,0,0,0
4529,12,1,22846,43001.54725,1,5.473315765,22846,0,0,1,0,0,0,1,0,1,0,0,0,0
4530,20,0,62872,51550.24516,1,7.6867218,62872,0,1,0,0,0,0,1,1,0,0,0,0,0
4531,4,1,107865,138884.7621,1,8.618638,107865,0,0,1,0,0,0,0,1,0,0,1,0,0
4532,12,1,26258,0.0,2,15.5387143,26258,0,0,0,1,0,0,1,0,1,1,0,0,0
4533,6,1,41171,9405.192112,0,,41171,0,0,0,1,0,0,0,0,1,1,0,0,0
4534,2,1,110082,104610.3476,3,52.39991697,110082,1,0,0,0,0,0,0,0,0,0,0,0,1
4535,6,0,25843,22733.18226,0,15.995561,25843,1,0,0,0,0,0,0,0,1,0,1,0,0
4536,6,1,32514,115710.3459,1,2.88527335,32514,0,0,1,0,0,0,0,0,1,0,0,0,0
4537,0,1,12319,8652.287375,1,5.334364923,12319,0,0,1,0,0,0,1,1,0,0,0,1,0
4538,16,0,298169,321185.244,0,19.42467261,298169,0,1,0,0,0,0,1,0,0,0,0,0,0
4539,6,0,58012,97664.3327,2,24.8298638,58012,0,0,0,1,0,0,1,0,1,1,0,0,0
4540,7,1,10684,6436.057198,3,0.759784159,10684,0,0,1,0,0,0,0,0,1,1,0,0,0
4541,12,0,89820,57346.10988,1,6.174544418,89820,0,1,0,0,0,0,1,1,0,0,0,0,0
4542,4,0,48016,30015.66183,1,21.93551497,48016,1,0,0,0,0,0,0,0,1,1,0,0,0
4543,7,0,15188,27466.11315,0,14.645933,15188,0,0,0,0,1,0,0,0,1,0,0,0,0
4544,16,1,15992,14786.58984,0,18.74523234,15992,0,0,1,0,0,0,1,0,1,0,1,0,0
4545,4,0,90300,110431.9395,3,15.2557463,90300,0,1,0,0,0,0,1,0,1,0,0,1,0
4546,2,0,204880,204951.4245,0,3.66244887,204880,0,0,1,0,0,0,1,1,0,0,0,0,0
4547,16,0,27434,76578.12598,1,26.751445,27434,0,0,1,0,0,0,0,0,0,0,1,0,0
4548,1,1,109378,96161.05709,1,6.995319122,109378,0,0,0,1,0,0,1,0,1,1,0,0,0
4549,7,0,27675,67618.97568,0,6.687828139,27675,0,0,0,0,1,0,1,0,1,0,0,0,1
4550,17,1,41932,34736.05868,0,22.35158511,41932,0,0,0,0,0,1,1,0,1,0,0,0,0
4551,16,1,22320,14301.69242,0,11.25568665,22320,0,0,0,1,0,0,1,0,1,1,0,0,0
4552,17,0,45861,27275.96809,3,6.835263562,45861,0,0,0,1,0,0,1,0,1,0,0,0,0
4553,19,1,70606,98291.48361,1,43.26486546,70606,1,0,0,0,0,0,0,0,1,0,1,0,0
4554,10,0,89194,99228.78807,2,21.3993459,89194,0,0,0,0,0,0,0,1,0,0,0,1,0
4555,4,0,40471,0.0,1,16.43988782,40471,1,0,0,0,0,0,1,1,0,0,0,0,0
4556,14,1,52117,36907.43784,2,2.96755883,52117,0,1,0,0,0,0,1,0,1,0,0,0,1
4557,1,1,9227,0.0,0,7.988373827,9227,0,1,0,0,0,0,0,0,1,0,0,0,1
4558,13,0,48595,74446.84134,2,0.97878172,48595,0,0,0,0,0,1,1,1,0,1,0,0,0
4559,7,0,36868,61351.60261,1,2.3766338,36868,0,0,1,0,0,0,1,0,1,0,1,0,0
4560,0,1,20629,27346.97335,0,14.3994593,20629,0,0,0,0,0,1,0,0,1,0,0,1,0
4561,2,0,223267,188388.1388,0,4.46117453,223267,0,1,0,0,0,0,1,0,0,0,0,0,0
4562,7,0,49652,54330.65067,2,9.3432241,49652,0,1,0,0,0,0,0,1,0,0,1,0,0
4563,0,0,227093,191600.0694,0,38.628871,227093,0,0,0,0,0,0,1,1,0,0,1,0,0
4564,6,1,26167,26702.27001,1,4.157749298,26167,0,0,0,0,1,0,1,0,1,1,0,0,0
4565,3,0,52338,32874.63536,2,84.235394,52338,0,1,0,0,0,0,1,1,0,0,0,0,1
4566,2,0,137264,82981.98307,0,43.8161597,137264,0,1,0,0,0,0,1,0,0,0,0,0,0
4567,7,0,38524,44890.84096,0,1.315536164,38524,0,0,0,1,0,0,1,0,1,1,0,0,0
4568,4,0,15789,26838.07404,0,6.159666226,15789,0,1,0,0,0,0,1,0,1,0,0,0,0
4569,12,1,41238,60883.35899,2,16.8328614,41238,0,0,0,0,1,0,0,1,0,0,1,0,0
4570,4,0,29478,40601.27452,1,38.5363838,29478,1,0,0,0,0,0,0,1,0,0,0,1,0
4571,1,0,62790,87546.48645,1,0.42438739,62790,0,0,1,0,0,0,1,0,1,0,0,0,1
4572,4,1,46822,63961.77735,3,21.69365426,46822,0,1,0,0,0,0,1,1,0,0,0,0,1
4573,4,0,26000,16993.91845,0,1.3584182,26000,1,0,0,0,0,0,1,1,0,1,0,0,0
4574,17,0,160813,204729.6955,2,6.2545951,160813,0,0,0,0,0,1,1,0,1,0,0,0,0
4575,1,1,60256,126609.2478,1,5.3883672,60256,0,1,0,0,0,0,1,0,1,0,0,0,0
4576,6,1,128231,85906.75114,4,0.74497526,128231,0,1,0,0,0,0,0,1,0,1,0,0,0
4577,17,0,15869,16270.86349,0,4.2321653,15869,0,1,0,0,0,0,1,0,1,1,0,0,0
4578,16,0,12922,85217.4715,1,26.371587,12922,0,0,1,0,0,0,0,0,1,0,1,0,0
4579,19,1,160622,164243.9243,2,21.35578711,160622,0,0,1,0,0,0,0,1,0,0,0,1,0
4580,17,1,121321,159315.341,0,18.48985165,121321,0,1,0,0,0,0,1,1,0,1,0,0,0
4581,14,1,21598,35001.97805,2,4.38635799,21598,0,0,0,0,0,1,1,0,1,1,0,0,0
4582,1,1,19324,0.0,1,2.5544187,19324,0,0,1,0,0,0,0,0,1,1,0,0,0
4583,11,0,63271,102686.6912,2,1.2171858,63271,0,1,0,0,0,0,1,1,0,0,1,0,0
4584,16,0,28270,9195.598416,0,7.45496524,28270,0,0,0,0,0,1,1,0,1,0,0,1,0
4585,7,1,76749,50448.87557,1,11.18335719,76749,0,0,0,0,1,0,1,0,1,0,0,0,1
4586,0,0,77056,82681.63099,0,1.94692926,77056,1,0,0,0,0,0,1,1,0,0,0,1,0
4587,6,1,269622,290537.7937,1,27.8651233,269622,0,0,0,0,1,0,1,1,0,1,0,0,0
4588,0,1,12136,46231.2816,0,24.5232779,12136,0,1,0,0,0,0,1,1,0,1,0,0,0
4589,12,0,176322,159894.6835,2,4.9964261,176322,0,1,0,0,0,0,1,0,1,0,1,0,0
4590,16,0,136233,159043.6252,4,8.94716592,136233,0,0,1,0,0,0,0,0,1,1,0,0,0
